3 initializing
3 waiting
1 initializing
1 waiting
2 initializing
2 waiting
0 initializing
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
1 receiving 48678, elementsSorted = 500
1 waiting
0 sending current last value to next
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
3 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
1 receiving 48678, elementsSorted = 500
1 waiting
0 sending current last value to next
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
3 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
3 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
3 waiting
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
3 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
3 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
1 receiving 48678, elementsSorted = 500
1 waiting
0 sending current last value to next
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
3 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
0 sending current last value to next
2 receiving 48678, elementsSorted = 500
2 waiting
1 receiving 48678, elementsSorted = 500
1 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 500
2 waiting
3 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
